股票代號,股票名稱,產業別,市場別,上市/掛牌日期,ISIN代碼,題材清單,題材總數
2002,中鋼,鋼鐵工業,上市,1974/12/26,TW0002002003,冷軋鋼捲、原物料、塗鍍鋼捲、板鋼、條鋼、棒鋼、熱軋鋼捲、線材盤元、鋼板、鋼胚、鋼鐵、鍍鋅鋼捲,12
2006,東和鋼鐵,鋼鐵工業,上市,1988/07/13,TW0002006004,原物料、型鋼、條鋼、鋼構、鋼筋、鋼鐵,6
2007,燁興,鋼鐵工業,上市,1988/10/04,TW0002007002,不鏽鋼、不鏽鋼線材、原物料、線材盤元、鋼鐵,5
2008,高興昌,鋼鐵工業,上市,1988/12/28,TW0002008000,原物料、條鋼、鋼管、鋼鐵,4
2009,第一銅,鋼鐵工業,上市,1989/10/20,TW0002009008,原物料、銅、鋼鐵、非鐵金屬,4
2010,春源,鋼鐵工業,上市,1989/12/22,TW0002010006,原物料、板鋼、條鋼、鋼剪裁加工、鋼構、鋼鐵,6
2012,春雨,鋼鐵工業,上市,1991/10/17,TW0002012002,原物料、線材盤元、螺絲螺帽、鋼鐵,4
2013,中鋼構,鋼鐵工業,上市,1992/01/21,TW0002013000,原物料、條鋼、鋼構、鋼鐵、離岸風電,5
2014,中鴻,鋼鐵工業,上市,1992/02/20,TW0002014008,冷軋鋼捲、原物料、板鋼、熱軋鋼捲、鋼鐵,5
2015,豐興,鋼鐵工業,上市,1992/05/25,TW0002015005,原物料、型鋼、條鋼、棒鋼、鋼筋、鋼鐵,6
2017,官田鋼,鋼鐵工業,上市,1992/11/02,TW0002017001,原物料、旅宿／餐飲、線材盤元、螺絲螺帽、鋼鐵、飯店,6
2020,美亞,鋼鐵工業,上市,1993/04/27,TW0002020005,不鏽鋼、不鏽鋼剪裁加工、原物料、板鋼、條鋼、鋼剪裁加工、鋼管、鋼鐵,8
2022,聚亨,鋼鐵工業,上市,1995/03/27,TW0002022001,原物料、線材盤元、螺絲螺帽、鋼鐵,4
2023,燁輝,鋼鐵工業,上市,1995/07/28,TW0002023009,原物料、板鋼、烤漆鋼捲、鋼鐵、鍍鋅鋼捲,5
2024,志聯,鋼鐵工業,上市,1995/12/30,TW0002024007,原物料、條鋼、棒鋼、線材盤元、鋼鐵,5
2025,千興,鋼鐵工業,上市,1996/02/08,TW0002025004,不鏽鋼、冷軋不鏽鋼、原物料、鋼鐵,4
2027,大成鋼,鋼鐵工業,上市,1996/10/24,TW0002027000,不鏽鋼、不鏽鋼品、不鏽鋼管、原物料、線材盤元、螺絲螺帽、鋁、鋼鐵、非鐵金屬,9
2028,威致,鋼鐵工業,上市,1996/12/13,TW0002028008,原物料、條鋼、鋼筋、鋼鐵,4
2029,盛餘,鋼鐵工業,上市,1997/01/11,TW0002029006,原物料、板鋼、烤漆鋼捲、鋼鐵、鍍鋅鋼捲,5
2030,彰源,鋼鐵工業,上市,1998/12/24,TW0002030004,不鏽鋼、不鏽鋼剪裁加工、不鏽鋼管、原物料、鋼鐵,5
2031,新光鋼,鋼鐵工業,上市,2000/09/11,TW0002031002,原物料、板鋼、鋼剪裁加工、鋼鐵,4
2032,新鋼,鋼鐵工業,上市,2000/09/11,TW0002032000,不鏽鋼、不鏽鋼剪裁加工、原物料、鋼鐵,4
2033,佳大,鋼鐵工業,上市,2000/09/11,TW0002033008,原物料、線材盤元、鋼鐵,3
2034,允強,鋼鐵工業,上市,2001/09/17,TW0002034006,不鏽鋼、不鏽鋼剪裁加工、不鏽鋼管、原物料、鋼鐵,5
2038,海光,鋼鐵工業,上市,2008/12/30,TW0002038007,原物料、條鋼、鋼筋、鋼鐵,4
2049,上銀,電機機械,上市,2009/06/26,TW0002049004,工業自動化、機器人、機械零組件、滑軌、電機設備,5
2059,川湖,電子零組件業,上市,2008/06/25,TW0002059003,伺服器滑軌、其他電子零件、輝達供應鏈、電子零件元件、電子零組件,5
2062,橋椿,居家生活,上市,2007/11/16,TW0002062007,家居用品、家電、水龍頭、消費民生,4
2069,運錩,鋼鐵工業,上市,2016/03/22,TW0002069002,不鏽鋼、不鏽鋼剪裁加工、原物料、鋼鐵,4
2072,世紀風電,綠能環保,上市,2026/03/26,TW0002072006,太陽能、條鋼、綠能永續、鋼構、電動車,5
2101,南港,橡膠工業,上市,1963/11/01,TW0002101003,地產、橡膠工業、橡膠製品、營建、資產股、車用材料、輪胎,7
2102,泰豐,橡膠工業,上市,1979/07/16,TW0002102001,橡膠工業、橡膠製品、資產股、車用材料、輪胎,5
2103,台橡,橡膠工業,上市,1982/09/25,TW0002103009,合成橡膠、橡膠工業、橡膠製品、熱可塑橡膠、車用材料,5
2104,國際中橡,橡膠工業,上市,1986/07/15,TW0002104007,橡膠工業、橡膠製品、碳煙、車用材料,4
2105,正新,橡膠工業,上市,1987/12/07,TW0002105004,橡膠工業、橡膠製品、車用材料、輪胎,4
2106,建大,橡膠工業,上市,1990/12/20,TW0002106002,橡膠工業、橡膠製品、車用材料、輪胎,4
2107,厚生,橡膠工業,上市,1992/03/03,TW0002107000,倉儲服務、地產、塑化製品、塑膠皮布、橡膠工業、橡膠製品、營建、資產股、車用材料、運輸事業,10
2108,南帝,橡膠工業,上市,1992/10/27,TW0002108008,乳膠相關、橡膠工業、橡膠製品、車用材料,4
2109,華豐,橡膠工業,上市,2000/05/08,TW0002109006,橡膠工業、橡膠製品、車用材料、輪胎,4
2114,鑫永銓,橡膠工業,上市,2010/12/29,TW0002114006,橡膠工業、橡膠製品、車用材料,3
2115,六暉-KY,汽車工業,上市,2013/12/25,KYG5700L1086,汽機車零組件、汽車製造、車用電子、輪圈、電動車,5
2201,裕隆,汽車工業,上市,1976/07/08,TW0002201001,汽機車零組件、汽車服務相關、汽車製造、汽車銷售、資產股、車用電子、車輛整車、電動車,8
2204,中華,汽車工業,上市,1991/03/12,TW0002204005,客貨車輛相關、機車零組件、汽機車零組件、汽車服務相關、汽車製造、汽車銷售、車用電子、車輛整車、電動機車、電動車,10
2206,三陽工業,汽車工業,上市,1996/07/29,TW0002206000,機車、汽車服務相關、汽車製造、汽車銷售、資產股、車用電子、車輛整車、電動機車、電動車,9
2207,和泰車,汽車工業,上市,1997/02/25,TW0002207008,汽車服務相關、汽車製造、汽車銷售、車用電子、電動車,5
2208,台船,航運業,上市,2008/12/22,TW0002208006,物流、航運、造船業,3
2211,長榮鋼,鋼鐵工業,上市,2021/04/12,TW0002211000,傳產其他、原物料、回收焚化／掩埋清運、條鋼、鋼構、鋼鐵,6
2227,裕日車,汽車工業,上市,2004/12/21,TW0002227006,汽機車零組件、汽車服務相關、汽車製造、汽車銷售、車用電子、電動車,6
2228,劍麟,汽車工業,上市,2013/11/25,TW0002228004,傳產其他、安全氣囊、汽機車零組件、汽車內裝、汽車製造、車用電子、電動車,7
2231,為升,汽車工業,上市,2010/11/19,TW0002231008,倒車雷達、汽車製造、胎壓監測系統、車用電子、電動車,5
2233,宇隆,汽車工業,上市,2019/09/17,TW0002233004,傳產其他、機械零組件、汽機車零組件、汽車製造、減速機、產業機械、自行車零件、車用電子、金屬加工／製品、電動車,10
2236,百達-KY,汽車工業,上市,2015/06/03,KYG693691092,汽機車零組件、汽車製造、車用電子、電動車,4
2239,英利-KY,汽車工業,上市,2016/01/27,KYG1991F1081,汽機車零組件、汽車製造、車用沖壓件、車用金屬成型、車用電子、電動車,6
2241,艾姆勒,汽車工業,上市,2020/08/26,TW0002241007,汽機車零組件、汽車製造、車用電子、電動車,4
2243,宏旭-KY,汽車工業,上市,2017/09/27,KYG460651014,汽機車零組件、汽車製造、車用電子、電動車,4
2247,汎德永業,汽車工業,上市,2020/10/12,TW0002247004,汽車服務相關、汽車製造、汽車銷售、車用電子、電動車,5
2248,華勝-KY,汽車工業,上市,2025/03/13,KYG8T24R1076,汽車內裝、汽車製造、車用電子、電動車,4
2250,IKKA-KY,汽車工業,上市,2021/05/31,KYG4R56R1099,家電、家電零組件、汽機車零組件、汽車製造、車用電子、電動車,6
2301,光寶科,電腦及週邊設備業,上市,1995/11/17,TW0002301009,AI人工智慧、AI應用、LED、LED封裝、LED照明產品、PV INVERTER、事務機器、光碟機／燒錄機、光纖被動元件、光通訊、太陽能、機殼、無線充電、無線網路設備系統(WLAN)、網通設備、車用鋰電池、車用電子、週邊產品、鍵盤、電子其他、電子零件元件、電池、電源供應器、電腦系統業,24
2302,麗正,半導體業,上市,1985/01/15,TW0002302007,IC設計、二極體、分離式元件、半導體、電晶體,5
2303,聯電,半導體業,上市,1985/07/16,TW0002303005,IC製造、IC設計、半導體、晶圓代工、車用功率元件,5
2305,全友,電腦及週邊設備業,上市,1988/10/21,TW0002305000,掃瞄器、設備儀器商、診斷與監測用醫材、週邊產品、醫學影像裝置、量測儀器、電腦及週邊設備,7
2308,台達電,電子零組件業,上市,1988/12/19,TW0002308004,AI人工智慧、AI基礎設施、INTERNET技術與基礎設施、LED、LED照明產品、PV INVERTER、UPS、伺服器/散熱、伺服器電源供應器、充電樁、其他電子零件、太陽能、投影機、散熱模組、散熱風扇馬達、晶片電阻、機器人、無線充電、系統整合、網通設備、被動元件、變壓器、車用充電樁、車用充電相關、車用鋰電池、車用電子、軟體業、雲端科技、電力設備、電子零件元件、電子零組件、電感、電池、電源供應、電源供應器、顯示器,36
2312,金寶,其他電子業,上市,1989/11/07,TW0002312006,POS機系統、印表機、家電、工業電腦、手機、手機製造、桌上型電腦、消費性電子產品、硬碟相關、穿戴式裝置、筆記型電腦製造、網通設備、視訊轉換相關、車用電子、週邊產品、電子代工、電子製造、電子製造服務、電腦系統業,19
2313,華通,電子零組件業,上市,1990/07/24,TW0002313004,HDI板、PCB電路板、印刷電路板、印刷電路板相關、軟板、電子零組件,6
2314,台揚,通信網路業,上市,1990/08/08,TW0002314002,5G通訊、低軌衛星、低軌衛星通訊、低雜訊降頻器、小型衛星地面站、網通設備、衛星通訊設備,7
2316,楠梓電,電子零組件業,上市,1991/02/05,TW0002316007,PCB電路板、印刷電路板、印刷電路板相關、電子製造服務、電子零組件、電腦系統業,6
2317,鴻海,其他電子業,上市,1991/06/18,TW0002317005,ADAS自動駕駛、AI人工智慧、AI伺服器、AI伺服器整機、AI基礎設施、ASIC伺服器、INTERNET技術與基礎設施、伺服器、印表機、家電、工業機器人、平板電腦、手機、手機製造、桌上型電腦、機器人、消費性電子產品、液晶電視、特斯拉供應鏈、穿戴式裝置、筆記型電腦製造、網通設備、蘋果供應鏈、衛星通訊設備、視訊轉換相關、語音助理、車用電子、車輛整車、輝達供應鏈、連接器、週邊產品、遊戲機、遊戲產業、雲端科技、電動車、電子代工、電子書閱讀器、電子製造、電子製造服務、電子零件元件、電腦系統業、顯示器,42
2321,東訊,通信網路業,上市,1991/11/08,TW0002321007,5G通訊、低軌衛星、智慧電網相關、消費性電子產品、網通設備、電力設備、電話／傳真機,7
2323,中環,光電業,上市,1992/02/17,TW0002323003,IC製造、光碟片、週邊產品、非揮發性記憶體,4
2324,仁寶,電腦及週邊設備業,上市,1992/02/18,TW0002324001,AI人工智慧、AI伺服器、AI應用、伺服器、家電、平板電腦、手機、手機製造、智慧型手機、消費性電子產品、液晶電視、穿戴式裝置、筆記型電腦製造、網通設備、車用電子、輝達供應鏈、電子製造服務、電腦系統業、顯示器,19
2327,國巨*,電子零組件業,上市,1993/10/22,TW0002327004,MLCC、晶片電阻、被動元件、鉭質電解電容、電子零組件、電容、電感,7
2328,廣宇,電子零組件業,上市,1993/11/09,TW0002328002,連接器、連接線材、電子製造服務、電子零件元件、電子零組件、電腦系統業,6
2329,華泰,半導體業,上市,1994/04/20,TW0002329000,IC封裝、IC封裝測試、IC測試、IC設計、半導體、電子製造服務、電腦系統業,7
2330,台積電,半導體業,上市,1994/09/05,TW0002330008,AI人工智慧、AI算力、CoWoS先進封裝、IC製造、IC設計、半導體、影像感測器CIS、晶圓代工、輝達供應鏈,9
2331,精英,電腦及週邊設備業,上市,1994/09/21,TW0002331006,AI人工智慧、AI應用、主機板、平板電腦、桌上型電腦、消費性電子產品、筆記型電腦製造、繪圖卡、電腦系統業,9
2332,友訊,通信網路業,上市,1994/10/17,TW0002332004,5G通訊、WiFi路由器、低軌衛星、安全監控、工業電腦、無線網路設備系統(WLAN)、用戶端設備、網路交換器、網通設備、資安設備,10
2337,旺宏,半導體業,上市,1995/03/15,TW0002337003,IC製造、IC設計、NOR Flash、半導體、記憶體、非揮發性記憶體,6
2338,光罩,半導體業,上市,1995/04/17,TW0002338001,IC製造、IC設計、光罩、半導體,4
2340,台亞,半導體業,上市,1995/05/02,TW0002340007,IC設計、LED、LED晶粒、LED晶粒/封裝、LED照明產品、二極體、分離式元件、半導體、電晶體,9
2342,茂矽,半導體業,上市,1995/09/19,TW0002342003,IC製造、IC設計、半導體、晶圓代工、碳化矽SiC功率、車用功率元件,6
2344,華邦電,半導體業,上市,1995/10/18,TW0002344009,DRAM、DRAM記憶體、IC製造、IC設計、NOR Flash、半導體、記憶體、非揮發性記憶體,8
2345,智邦,通信網路業,上市,1995/11/15,TW0002345006,5G基站設備、5G通訊、企業網通設備、低軌衛星、用戶端設備、網路交換器、網通設備,7
2347,聯強,電子通路業,上市,1995/12/13,TW0002347002,IC零組件通路商、手機零售通路商、零售通路、電子元件代理商、電子通路、電腦通路商,6
2348,海悅,其他業,上市,1996/01/05,TW0002348000,地產、多元業務、房屋代銷、營建,4
2349,錸德,光電業,上市,1996/04/23,TW0002349008,儲存設備、光碟片、硬碟相關、蘋果供應鏈、記憶卡、週邊產品,6
2351,順德,半導體業,上市,1996/04/25,TW0002351004,IC設計、傳產其他、半導體、封測服務與材料、導線架、文具,6
2352,佳世達,電腦及週邊設備業,上市,1996/07/22,TW0002352002,AI人工智慧、AI應用、LCD顯示器、其他醫療器材、安全監控、工業電腦、掃瞄器、網通設備、診斷與監測用醫材、週邊產品、醫學影像裝置、醫療服務、醫療耗材、電子製造服務、電腦系統業、顯示器,16
2353,宏��,電腦及週邊設備業,上市,1996/09/18,TW0002353000,AI人工智慧、AI伺服器、AI應用、伺服器、平板電腦、投影機、教育筆電、桌上型電腦、消費性電子產品、筆記型電腦、週邊產品、電競筆電、電競週邊、電腦系統業、顯示器,15
2354,鴻準,其他電子業,上市,1996/10/08,TW0002354008,散熱模組、筆記型電腦用散熱模組、鎂鋁合金、電子代工、電子製造、電子製造服務、電子零件元件、電腦系統業,8
2355,敬鵬,電子零組件業,上市,1996/10/14,TW0002355005,PCB電路板、印刷電路板、印刷電路板相關、特斯拉供應鏈、電子零組件,5
